rank,symbol,news_dir,value_dir,tech_dir,sentiment_dir,hype_risk,overall,lean,dominant
762,AVGO,59.9,0,34.0,72.3,False,41.3,Bearish lean,value
763,CACI,59.9,66.4,0.0,65.0,False,41.3,Bearish lean,technical
764,MORN,51.9,70.6,9.0,55.2,False,41.3,Bearish lean,technical
765,RIOT,51.9,,22.0,62.0,False,41.3,Bearish lean,technical
766,RPM,51.9,64.7,9.0,61.4,False,41.3,Bearish lean,technical
767,IT,59.9,76.8,0.0,54.0,False,41.1,Bearish lean,technical
768,FERG,51.9,61.2,10.0,61.4,False,41.0,Bearish lean,technical
769,GAP,51.9,86.3,0.0,54.0,False,41.0,Bearish lean,technical
770,MAR,51.9,31.0,39.0,,False,41.0,Bearish lean,technical
771,CRUS,59.9,69.4,0.0,60.4,False,40.9,Bearish lean,technical
772,HCA,51.9,77.7,0.0,62.0,False,40.9,Bearish lean,technical
773,HON,51.9,41.4,22.0,59.5,False,40.9,Bearish lean,technical
774,XELLL,51.9,84.3,8.0,,False,40.8,Bearish lean,technical
775,EQT,43.9,83.7,0.0,64.7,False,40.7,Bearish lean,technical
776,ICE,51.9,60.5,9.0,62.4,False,40.7,Bearish lean,technical
777,AWI,51.9,61.0,9.0,61.6,False,40.6,Bearish lean,technical
778,HLT,51.9,13.4,38.0,58.4,False,40.6,Bearish lean,value
779,CGNX,59.9,0,39.0,59.3,False,40.5,Bearish lean,value
780,UNMA,51.9,84.9,7.0,,False,40.5,Bearish lean,technical
781,MKSI,59.9,0,38.0,60.7,False,40.4,Bearish lean,value
782,GFS,59.9,25.1,22.0,62.8,False,40.3,Bearish lean,technical
783,NFLX,59.9,61.8,0.0,64.7,False,40.3,Bearish lean,technical
784,ONTO,59.9,0,37.0,61.8,False,40.3,Bearish lean,value
785,AR,43.9,80.9,0.0,65.0,False,40.2,Bearish lean,technical
786,AVY,51.9,56.6,10.0,61.8,False,40.2,Bearish lean,technical
787,CSCO,59.9,0,38.0,58.9,False,40.1,Bearish lean,value
788,SFM,51.9,74.9,0.0,60.9,False,40.1,Bearish lean,technical
789,MOS,51.9,63.2,11.0,52.9,False,40.0,Bearish lean,technical
790,TCPA,43.9,87.8,10.0,,False,40.0,Bearish lean,technical
791,LVS,51.9,70.4,0.0,64.4,False,39.9,Bearish lean,technical
792,ACM,51.9,69.0,0.0,65.0,False,39.8,Bearish lean,technical
793,RMD,51.9,66.2,8.0,53.6,False,39.7,Bearish lean,technical
794,ENTG,59.9,0,36.0,60.3,False,39.6,Bearish lean,value
795,LRCX,59.9,0,36.0,59.5,False,39.5,Bearish lean,value
796,BSX,51.9,67.2,0.0,65.0,False,39.4,Bearish lean,technical
797,KEYS,59.9,0,35.0,61.0,False,39.4,Bearish lean,value
798,RRX,51.9,0,41.0,60.5,False,39.4,Bearish lean,value
799,TXN,59.9,0,37.0,57.2,False,39.4,Bearish lean,value
800,GMED,51.9,68.4,0.0,62.7,False,39.2,Bearish lean,technical
801,PCOR,59.9,,10.0,64.4,False,39.2,Bearish lean,technical
802,SBAC,51.9,65.3,3.0,60.5,False,39.2,Bearish lean,technical
803,ST,59.9,0,35.0,59.9,False,39.2,Bearish lean,value
804,CW,51.9,6.5,37.0,59.4,False,39.1,Bearish lean,value
805,IRM,51.9,0,41.0,59.0,False,39.1,Bearish lean,value
806,ADI,59.9,0,34.0,60.4,False,39.0,Bearish lean,value
807,CMS,51.9,51.6,11.0,59.0,False,38.9,Bearish lean,technical
808,CRM,59.9,,9.0,65.0,False,38.9,Bearish lean,technical
809,EW,51.9,0,40.0,59.8,False,38.9,Bearish lean,value
810,MDLZ,51.9,0,40.0,59.2,False,38.8,Bearish lean,value
811,BSY,59.9,36.6,11.0,62.6,False,38.7,Bearish lean,technical
812,LOW,51.9,66.0,0.0,62.3,False,38.6,Bearish lean,technical
813,VZ,59.9,59.9,3.0,52.5,False,38.5,Bearish lean,technical
814,CG,51.9,46.8,11.0,61.3,False,38.4,Bearish lean,technical
815,LITE,59.9,0,32.0,61.1,False,38.4,Bearish lean,value
816,FIX,51.9,10.8,32.0,60.0,False,38.3,Bearish lean,value
817,LSCC,59.9,0,33.0,59.1,False,38.3,Bearish lean,value
818,AZO,51.9,63.9,0.0,62.0,False,38.2,Bearish lean,technical
819,GM,51.9,0,37.0,61.3,False,38.2,Bearish lean,value
820,RRC,43.9,82.9,0.0,53.2,False,38.2,Bearish lean,technical
821,ALAB,59.9,0,34.0,56.2,False,38.1,Bearish lean,value
822,EQIX,51.9,0,38.0,59.1,False,38.1,Bearish lean,value
823,Q,59.9,0,31.0,61.2,False,38.1,Bearish lean,value
824,GGG,51.9,56.7,8.0,54.3,False,38.0,Bearish lean,technical
825,MPWR,59.9,0,31.0,61.0,False,38.0,Bearish lean,value
826,MYRG,51.9,20.8,30.0,51.1,False,37.9,Bearish lean,technical
827,RBC,51.9,0,38.0,57.9,False,37.9,Bearish lean,value
828,CVNA,51.9,46.8,7.0,65.0,False,37.8,Bearish lean,technical
829,HLI,51.9,47.9,8.0,62.3,False,37.8,Bearish lean,technical
830,TER,59.9,0,31.0,59.9,False,37.8,Bearish lean,value
831,LKQ,51.9,60.7,0.0,62.8,False,37.7,Bearish lean,technical
832,SOMN,51.9,68.3,10.0,,False,37.7,Bearish lean,technical
833,PEN,51.9,0,40.0,51.4,False,37.3,Bearish lean,value
834,CEG,51.9,57.7,0.0,63.4,False,37.2,Bearish lean,technical
835,CDNS,59.9,0,28.0,61.5,False,37.1,Bearish lean,value
836,DOCN,59.9,11.7,22.0,60.2,False,37.1,Bearish lean,technical
837,MDB,59.9,,7.0,61.1,False,37.1,Bearish lean,technical
838,PEG,51.9,44.1,10.0,59.0,False,37.1,Bearish lean,technical
839,SAIA,51.9,18.8,37.0,,False,37.1,Bearish lean,value
840,VRT,51.9,0,34.0,61.2,False,37.1,Bearish lean,value
841,AKAM,59.9,0,32.0,54.3,False,37.0,Bearish lean,value
842,ERIE,51.9,67.2,9.0,,False,37.0,Bearish lean,technical
843,FLEX,59.9,7.1,24.0,61.0,False,37.0,Bearish lean,technical
844,ORCL,59.9,45.3,0.0,65.0,False,37.0,Bearish lean,technical
845,BWA,51.9,0,33.0,61.7,False,36.9,Bearish lean,value
846,TSCO,51.9,66.8,9.0,,False,36.9,Bearish lean,technical
847,WMG,59.9,41.9,2.0,63.6,False,36.8,Bearish lean,technical
848,CMC,51.9,52.6,3.0,60.7,False,36.7,Bearish lean,technical
849,STWD,51.9,41.6,10.0,59.7,False,36.7,Bearish lean,technical
850,MAA,51.9,9.9,41.0,,False,36.6,Bearish lean,value
851,VMC,51.9,39.4,11.0,59.6,False,36.6,Bearish lean,technical
852,YUM,51.9,57.8,4.0,53.1,False,36.6,Bearish lean,technical
853,CME,51.9,63.2,0.0,53.8,False,36.4,Bearish lean,technical
854,CNM,51.9,66.3,0.0,50.6,False,36.4,Bearish lean,technical
855,WYNN,51.9,52.6,0.0,63.4,False,36.2,Bearish lean,technical
856,SARO,51.9,,10.0,62.2,False,36.1,Bearish lean,technical
857,ULS,51.9,0,32.0,59.6,False,36.1,Bearish lean,value
858,FLS,51.9,55.8,2.0,55.2,False,35.9,Bearish lean,technical
859,EXE,43.9,88.4,0.0,,False,35.8,Bearish lean,technical
860,LECO,51.9,54.1,4.0,53.2,False,35.8,Bearish lean,technical
861,MOD,51.9,0,28.0,65.0,False,35.8,Bearish lean,value
862,AEIS,51.9,0,28.0,64.4,False,35.7,Bearish lean,value
863,PWR,51.9,0,31.0,59.3,False,35.7,Bearish lean,value
864,STZ,51.9,52.2,0.0,61.3,False,35.7,Bearish lean,technical
865,VICR,59.9,0,22.0,65.0,False,35.7,Bearish lean,value
866,NOV,43.9,0,41.0,50.9,False,35.5,Bearish lean,value
867,MTZ,51.9,0,29.0,61.2,False,35.4,Bearish lean,value
868,RGLD,51.9,46.5,0.0,65.0,False,35.3,Bearish lean,technical
869,AGX,51.9,8.8,26.0,56.8,False,35.2,Bearish lean,technical
870,FORM,59.9,0,23.0,61.0,False,35.2,Bearish lean,value
871,KGS,43.9,0,34.0,61.7,False,35.2,Bearish lean,value
872,LEN,51.9,52.9,0.0,58.0,False,35.2,Bearish lean,technical
873,MTSI,59.9,0,22.0,62.7,False,35.2,Bearish lean,value
874,MRVL,59.9,0,22.0,61.9,False,35.1,Bearish lean,value
875,SNDK,59.9,0,22.0,62.2,False,35.1,Bearish lean,value
876,TW,51.9,,8.0,61.6,False,35.1,Bearish lean,technical
877,APLD,59.9,,0.0,65.0,False,35.0,Bearish lean,technical
878,ASTS,59.9,,0.0,65.0,False,35.0,Bearish lean,technical
879,CRWV,59.9,,0.0,65.0,False,35.0,Bearish lean,technical
880,MSTR,59.9,,0.0,65.0,False,35.0,Bearish lean,technical
881,QBTS,59.9,,0.0,65.0,False,35.0,Bearish lean,technical
882,SATS,59.9,,0.0,65.0,False,35.0,Bearish lean,technical
883,TDG,51.9,37.3,7.0,60.7,False,35.0,Bearish lean,technical
884,CIEN,59.9,0,22.0,61.3,False,34.9,Bearish lean,value
885,ESI,51.9,0,28.0,60.5,False,34.9,Bearish lean,value
886,GLW,59.9,0,22.0,61.0,False,34.9,Bearish lean,value
887,ON,59.9,0,22.0,61.1,False,34.9,Bearish lean,value
888,POWL,51.9,16.0,25.0,49.9,False,34.9,Bearish lean,technical
889,APP,59.9,33.9,0.0,65.0,False,34.8,Bearish lean,technical
890,TTD,59.9,64.2,0.0,,False,34.8,Bearish lean,technical
891,IBM,59.9,,0.0,64.0,False,34.7,Bearish lean,technical
892,AMKR,59.9,0,26.0,52.7,False,34.6,Bearish lean,value
893,TRMB,59.9,40.4,0.0,57.5,False,34.6,Bearish lean,technical
894,COHR,59.9,0,22.0,59.3,False,34.5,Bearish lean,value
895,EXP,51.9,72.9,0.0,,False,34.4,Bearish lean,technical
896,MCD,51.9,60.5,7.0,,False,34.4,Bearish lean,technical
897,EMN,51.9,41.6,3.0,60.0,False,34.3,Bearish lean,technical
898,GEHC,51.9,27.3,10.0,61.3,False,34.2,Bearish lean,technical
899,APO,51.9,40.8,2.0,61.5,False,34.1,Bearish lean,technical
900,WSO,51.9,49.5,2.0,52.4,False,34.1,Bearish lean,technical
901,BLDR,51.9,41.1,0.0,63.4,False,33.9,Bearish lean,technical
902,CPRT,51.9,69.8,0.0,,False,33.7,Bearish lean,technical
903,NXT,59.9,28.6,0.0,64.8,False,33.7,Bearish lean,technical
904,EL,51.9,,9.0,53.0,False,33.4,Bearish lean,technical
905,GNRC,51.9,0,22.0,63.0,False,33.3,Bearish lean,value
906,LHX,51.9,44.9,0.0,56.9,False,33.3,Bearish lean,technical
907,AAON,51.9,0,24.0,58.9,False,33.2,Bearish lean,value
908,BE,51.9,0,22.0,62.4,False,33.2,Bearish lean,value
909,ARES,51.9,21.0,10.0,62.2,False,33.1,Bearish lean,technical
910,EMR,51.9,14.2,15.0,60.3,False,33.1,Bearish lean,technical
911,SNAP,59.9,,0.0,57.5,False,33.1,Bearish lean,technical
912,STRC,59.9,,0.0,57.5,False,33.1,Bearish lean,technical
913,AMT,51.9,39.2,0.0,61.1,False,33.0,Bearish lean,technical
914,ORLY,51.9,38.2,0.0,61.9,False,33.0,Bearish lean,technical
915,NKE,51.9,21.4,10.0,60.8,False,32.9,Bearish lean,technical
916,UI,59.9,36.4,0.0,53.3,False,32.9,Bearish lean,technical
917,BF-B,51.9,,9.0,50.0,False,32.7,Bearish lean,technical
918,PEP,51.9,46.7,0.0,52.1,False,32.7,Bearish lean,technical
919,AVAV,51.9,,0.0,65.0,False,32.5,Bearish lean,technical
920,BMNR,51.9,,0.0,65.0,False,32.5,Bearish lean,technical
921,CRCL,51.9,,0.0,65.0,False,32.5,Bearish lean,technical
922,FRVO,51.9,,0.0,65.0,False,32.5,Bearish lean,technical
923,IONS,51.9,,0.0,65.0,False,32.5,Bearish lean,technical
924,MP,51.9,,0.0,65.0,False,32.5,Bearish lean,technical
925,OKLO,51.9,,0.0,65.0,False,32.5,Bearish lean,technical
926,PL,51.9,,0.0,65.0,False,32.5,Bearish lean,technical
927,QXO,51.9,,0.0,65.0,False,32.5,Bearish lean,technical
928,RKLB,51.9,,0.0,65.0,False,32.5,Bearish lean,technical
929,SPCX,51.9,,0.0,65.0,False,32.5,Bearish lean,technical
930,SYM,51.9,,0.0,65.0,False,32.5,Bearish lean,technical
931,TEM,51.9,,0.0,64.6,False,32.4,Bearish lean,technical
932,GLXY,51.9,,0.0,64.2,False,32.3,Bearish lean,technical
933,CBRS,59.9,21.2,0.0,65.0,False,32.2,Bearish lean,technical
934,PFE,51.9,27.4,10.0,51.1,False,32.2,Bearish lean,technical
935,STRL,51.9,0,22.0,57.4,False,32.2,Bearish lean,value
936,SMMT,51.9,,0.0,63.4,False,32.1,Bearish lean,technical
937,WMT,51.9,29.4,3.0,61.0,False,32.1,Bearish lean,technical
938,HAS,51.9,,0.0,62.7,False,31.9,Bearish lean,technical
939,HL,51.9,36.9,0.0,57.5,False,31.9,Bearish lean,technical
940,P,51.9,,0.0,62.7,False,31.9,Bearish lean,technical
941,SUNB,51.9,27.2,4.0,59.9,False,31.8,Bearish lean,technical
942,FTAI,51.9,28.5,0.0,65.0,False,31.7,Bearish lean,technical
943,ACI,51.9,0,17.0,62.6,False,31.4,Bearish lean,technical
944,STRF,59.9,,11.0,,False,31.4,Bearish lean,technical
945,LUMN,59.9,,0.0,50.0,False,31.2,Bearish lean,technical
946,ISRG,51.9,25.4,0.0,65.0,False,31.1,Bearish lean,technical
947,OXLCG,51.9,,16.0,,False,31.0,Bearish lean,technical
948,TXNM,51.9,0,19.0,56.3,False,30.9,Bearish lean,technical
949,ADSK,59.9,0,8.0,64.4,False,30.7,Bearish lean,technical
950,ALB,51.9,,0.0,57.5,False,30.6,Bearish lean,technical
951,CELH,51.9,23.1,0.0,65.0,False,30.6,Bearish lean,technical
952,JOBY,51.9,,0.0,57.5,False,30.6,Bearish lean,technical
953,HII,51.9,32.5,0.0,54.9,False,30.5,Bearish lean,technical
954,WLK,51.9,,0.0,56.6,False,30.4,Bearish lean,technical
955,RMBS,59.9,11.1,0.0,62.9,False,29.8,Bearish lean,technical
956,COST,51.9,0,13.0,60.0,False,29.5,Bearish lean,technical
957,DOW,51.9,,0.0,53.0,False,29.5,Bearish lean,technical
958,LMT,51.9,6.1,9.0,60.9,False,29.5,Bearish lean,technical
959,PSKY,59.9,,0.0,42.3,False,29.3,Bearish lean,technical
960,ROL,51.9,26.6,0.0,54.4,False,29.2,Bearish lean,technical
961,ZWS,51.9,0,15.0,52.4,False,28.7,Bearish lean,technical
962,OWL,51.9,0,7.0,63.9,False,28.2,Bearish lean,technical
963,SWKS,59.9,4.9,0.0,61.2,False,28.2,Bearish lean,technical
964,IONQ,59.9,0,0.0,65.0,False,28.0,Bearish lean,technical
965,ZG,59.9,0,0.0,65.0,False,28.0,Bearish lean,technical
966,SNPS,59.9,0,0.0,64.6,False,27.9,Bearish lean,technical
967,NOW,59.9,0,0.0,63.5,False,27.7,Bearish lean,technical
968,APG,51.9,4.9,3.0,62.8,False,27.6,Bearish lean,technical
969,KKRS,51.9,,10.0,,False,27.5,Bearish lean,technical
970,VFC,51.9,0.9,10.0,53.5,False,27.4,Bearish lean,technical
971,QRVO,59.9,10.9,0.0,50.5,False,27.3,Bearish lean,technical
972,TKO,59.9,0,0.0,61.1,False,27.2,Bearish lean,technical
973,COIN,51.9,6.2,0.0,63.5,False,26.9,Bearish lean,technical
974,BA,51.9,0,3.0,62.3,False,26.5,Bearish lean,technical
975,Z,59.9,0,0.0,57.5,False,26.5,Bearish lean,technical
976,ECHO,59.9,0,0.0,55.8,False,26.1,Bearish lean,technical
977,ALNY,51.9,0,0.0,65.0,False,26.0,Bearish lean,technical
978,CSGP,51.9,0,0.0,65.0,False,26.0,Bearish lean,technical
979,KTOS,51.9,0,0.0,65.0,False,26.0,Bearish lean,technical
980,NRG,51.9,0,0.0,65.0,False,26.0,Bearish lean,technical
981,DKNG,51.9,0,0.0,64.4,False,25.9,Bearish lean,technical
982,SOLS,51.9,0,0.0,64.6,False,25.9,Bearish lean,technical
983,BWXT,51.9,0,0.0,64.1,False,25.8,Bearish lean,technical
984,FDXF,51.9,0,7.0,51.8,False,25.8,Bearish lean,technical
985,PS,51.9,0,2.0,60.5,False,25.8,Bearish lean,technical
986,CAVA,51.9,0,0.0,63.5,False,25.7,Bearish lean,technical
987,FPS,51.9,0,0.0,63.2,False,25.6,Bearish lean,technical
988,CWEN,51.9,0,0.0,62.8,False,25.5,Bearish lean,technical
989,KR,51.9,0,0.0,61.0,False,25.2,Bearish lean,technical
990,STRD,59.9,,0.0,,False,25.0,Bearish lean,technical
991,STRK,59.9,,0.0,,False,25.0,Bearish lean,technical
992,HSY,51.9,30.6,0.0,,False,23.9,Bearish lean,technical
993,ORA,51.9,0,0.0,54.6,False,23.9,Bearish lean,technical
994,CCI,51.9,0,0.0,54.2,False,23.8,Bearish lean,technical
995,CPNG,51.9,,0.0,,False,21.6,Bearish lean,technical
996,HONA,51.9,,0.0,,False,21.6,Bearish lean,technical
997,PPLC,51.9,0,11.0,,False,21.0,Bearish lean,technical
998,TSN,51.9,0,4.0,,False,18.0,Bearish lean,technical
999,MAIR,51.9,0,0.0,,False,16.2,Bearish lean,technical
1000,TSLA,51.9,0,0.0,,False,16.2,Bearish lean,technical
